individual_id,first_name,last_name,age,sex,canton,city,occupation,sector,education,employment_type,marital_status,income_chf,risk_appetite,wallet_share,stress,life_sat,health_score,checking_balance,savings_balance,investment_balance,has_pillar3a,has_investment,has_credit_card,has_insurance,has_mortgage,has_youth_product,deceased,nba_1_id,nba_1_name,nba_1_confidence,nba_1_why,nba_2_id,nba_2_name,nba_2_confidence,nba_2_why,nba_3_id,nba_3_name,nba_3_confidence,nba_3_why
d6ae22b4-b530-4cfb-9f3b-8b1d4e53e268,Levi,Brunner,27,M,FR,Neyruz FR,Zahnarzt/Zahnärztin,health,university,employed,single,7304.13,0.0,0.49,61,62,58,81184.04,31981.78,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"359 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.595,"CHF 81,184 in checking vs CHF 31,982 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d6b4f909-0394-4234-bf9e-716fbeac1031,Ben,Weber,51,M,JU,Porrentruy,Arzt/Ärztin,health,university,employed,married,12097.65,0.0,0.84,56,62,30,58740.55,42969.72,0.0,True,False,False,True,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"620 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.599,"Income ~CHF 12,098/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA06,Idle Cash Savings Upgrade,0.292,"CHF 58,741 in checking vs CHF 42,970 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d6b8f704-0135-4e7a-aaa0-65f5405495a4,Thomas,Wyss,80,M,JU,Chevenez,Pensioniert,,university,retired,married,4155.48,0.0,0.88,25,74,20,86394.56,84266.06,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"397 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.147,"Employment: retired, income ~CHF 4,155/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
d6ccaa88-b25b-42eb-bc41-76c637e2851a,Mia,Schmid,60,F,VD,Cossonay-Ville,Elektriker/in,construction,apprenticeship,employed,married,6049.07,0.0,0.64,47,71,59,30711.63,85341.88,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"411 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.161,Transaction activity went from 219 to 192 between the first and second half of the observed window.
d6d95a61-ff82-4f3b-94e9-58f9ce89a422,Patrick,Huber,45,M,UR,Altdorf UR,IT-Support Spezialist/in,tech,matura,employed,single,6922.19,0.084,0.87,60,55,54,47160.57,96716.37,0.0,True,False,True,False,False,False,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.133,"Income ~CHF 6,922/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA07,Idle Cash Investment Upsell,0.126,"CHF 47,161 in checking, risk appetite 0.08, no investment product. Propose Fondssparplan/Wertschriftendepot."
d6daed57-e42a-411c-96de-64c3e6ce68bf,Jonas,Schmid,82,M,AG,Abtwil AG,Pensioniert,,apprenticeship,retired,married,1785.12,0.285,0.53,77,60,20,29365.12,188991.65,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"225 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA07,Idle Cash Investment Upsell,0.258,"CHF 29,365 in checking, risk appetite 0.28, no investment product. Propose Fondssparplan/Wertschriftendepot."
d6f03ef5-059d-4c6f-91d3-dcc148c59778,Chloé,Suter,31,F,NW,Ennetbürgen,Filialleiter/in,retail,matura,employed,married,6777.76,0.0,0.61,55,68,75,40803.62,106133.69,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"354 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA02,Newlywed Joint Account Offer,0.95,Marriage event on file. Marital status: married. Propose reviewing/consolidating into a joint account.,NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover."
d6f63fa9-34f1-4849-ade2-8b010ac8da78,Liam,Brunner,29,M,TG,Oberneunforn,,,university,employed,single,6385.77,0.121,0.49,52,56,86,7919.55,2330.03,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"83 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.708,"Employment: employed, income ~CHF 6,386/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d6f76ae6-4c11-4ad7-b6af-4dd0909eba2f,Maximilian,Müller,66,M,BL,Brislach,Pensioniert,,university,retired,single,5998.54,0.206,0.82,50,52,25,66040.85,47028.21,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"466 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.256,"CHF 66,041 in checking vs CHF 47,028 in savings, risk appetite 0.21. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d6fece27-7782-4fd6-afe2-d6c6c6730e72,Laura,Suter,36,F,FR,Sugiez,,,apprenticeship,employed,married,4791.98,0.536,0.82,31,62,89,5629.76,2884.36,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"182 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.469,"Employment: employed, income ~CHF 4,792/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
d7161abc-2268-423e-9826-0a6acc11954e,Monika,Weber,52,F,LU,Triengen,Systemadministrator/in,tech,matura,employed,divorced,11661.41,0.0,0.47,52,61,68,131270.94,65843.99,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"344 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.56,"Income ~CHF 11,661/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA06,Idle Cash Savings Upgrade,0.499,"CHF 131,271 in checking vs CHF 65,844 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d727369f-859d-4bd7-8441-be4611e19960,Jan,Keller,80,M,LU,Eschenbach LU,Pensioniert,,apprenticeship,retired,married,2380.01,0.0,0.92,84,61,21,64957.05,196622.92,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"327 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.067,"Employment: retired, income ~CHF 2,380/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
d73bb484-9e7c-4b5f-b79d-ec6c15890740,Elena,Keller,58,F,UR,Schattdorf,Fachmann/-frau Betreuung,education,apprenticeship,employed,divorced,6078.57,0.135,0.47,60,55,37,37411.56,12699.64,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"324 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.564,"CHF 37,412 in checking vs CHF 12,700 in savings, risk appetite 0.14. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover."
d740b1ab-37d0-4b17-a2ca-5cb41aed0e72,Liam,Bühler,1,M,AI,Gonten,Schüler/in,,mandatory,,single,0.0,0.407,0.51,17,97,98,0.0,155.38,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
d75632b0-a3e8-46a4-a880-2f1a1a1d8918,Laura,Keller,30,F,AI,Appenzell,,,university,employed,single,7609.97,0.16,0.6,51,51,87,12498.42,4783.27,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"161 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.891,"Employment: employed, income ~CHF 7,610/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d761d132-5ce6-4b7b-8f94-fa7ce83edaab,Lina,Studer,72,F,GR,Thusis,Pensioniert,,apprenticeship,retired,divorced,3301.66,0.24,0.71,82,58,20,20350.83,121454.62,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"290 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover.",NBA07,Idle Cash Investment Upsell,0.161,"CHF 20,351 in checking, risk appetite 0.24, no investment product. Propose Fondssparplan/Wertschriftendepot."
d766428e-8343-4b77-99f9-f5deee5def0c,Ruth,Meyer,19,F,VS,Niederwald,Produktionsmitarbeiter/in,manufacturing,mandatory,employed,single,1521.24,0.277,0.72,84,56,77,8214.87,3053.56,0.0,False,False,False,False,False,False,True,NBA02,Newlywed Joint Account Offer,0.02,"[Deceased client — shown for completeness only, do not action] No marriage event on file for this client in the observed window.",NBA03,New Parent Savings Plan,0.02,"[Deceased client — shown for completeness only, do not action] No birth event on file for this client in the observed window.",NBA04,Property Purchase Mortgage & Insurance Bundle,0.02,"[Deceased client — shown for completeness only, do not action] No property purchase event on file for this client in the observed window."
d76b7189-573f-44f1-914c-89262c786bb4,Noah,Huber,56,M,ZH,Stäfa,Ingenieur/in,manufacturing,university,employed,married,18711.97,0.0,0.63,49,75,59,98614.47,30030.02,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"501 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.95,"Income ~CHF 18,712/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover."
d76b789f-c4ef-492d-97a3-39e9cab3a6b3,Ruth,Baumann,58,F,ZG,Hünenberg,Elektriker/in,construction,apprenticeship,employed,married,8007.45,0.0,0.41,37,87,45,37540.57,39335.9,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"284 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.231,"Income ~CHF 8,007/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
d774efea-993a-4b94-b9e3-21be2ab5a792,Noah,Schmid,46,M,FR,Fribourg,Küchenhilfe,hospitality,mandatory,employed,married,3580.79,0.0,0.48,87,74,64,44084.75,47147.3,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"256 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.105,Transaction activity went from 132 to 124 between the first and second half of the observed window.
d77fc4fb-f4ba-4fd4-b5e4-21f6ec4a3150,Ella,Steiner,26,F,JU,Lugnez,,,apprenticeship,employed,single,4731.27,0.433,0.31,42,54,87,6852.64,1708.34,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"60 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.46,"Employment: employed, income ~CHF 4,731/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d79126db-a955-4d91-b014-ee5e7a531ea1,Lukas,Steiner,26,M,OW,Flüeli-Ranft,,,matura,employed,single,5152.8,0.489,0.91,58,64,78,5595.16,4652.5,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"464 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.523,"Employment: employed, income ~CHF 5,153/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d7917921-b8a3-4257-91b0-5782ef9dc26e,André,Roth,63,M,NW,Ennetbürgen,Logistiker/in EFZ,retail,apprenticeship,employed,married,5297.41,0.0,0.68,48,91,52,28237.53,27164.79,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"417 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.076,"CHF 28,238 in checking vs CHF 27,165 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d7919add-a4f9-49e0-aea0-20ebd80b5a3b,Sandra,Vogt,45,F,AG,Widen,Sachbearbeiter/in Rechnungswesen,finance,apprenticeship,employed,married,5056.34,0.0,0.57,73,60,57,53073.35,105975.66,0.0,True,False,False,True,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"347 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA05,Job Change Income Review,0.85,"Recent job change into the manufacturing sector, new income ~CHF 5,539/month. Revisit savings rate and pillar3a contribution.",NBA14,Churn Risk Retention Outreach,0.065,Transaction activity went from 175 to 172 between the first and second half of the observed window.
d7960af6-26f6-43c5-9941-68b3333ddb90,Emilia,Widmer,60,F,OW,Melchtal,Apotheker/in,health,university,employed,divorced,9404.93,0.0,0.76,60,60,62,58121.54,24732.86,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"487 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.567,"CHF 58,122 in checking vs CHF 24,733 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA10,Wealth Building Investment Upsell,0.356,"Income ~CHF 9,405/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
d79f3e12-a820-455c-99f5-6d11c542e01b,Samuel,Hofer,54,M,LU,Richenthal,Supply Chain Manager,retail,university,employed,married,11143.38,0.0,0.75,44,98,47,47773.29,85530.16,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"533 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.513,"Income ~CHF 11,143/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
d79f9ff9-8095-4aeb-a056-b28ffed0c640,Marco,Meier,54,M,NE,Ennetaach,Koch/Köchin,hospitality,apprenticeship,employed,married,6152.84,0.0,1.0,70,62,50,-3952.03,24857.74,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"588 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA13,Default / Financial-Stress Risk Flag,0.761,"Checking balance is negative (CHF -3,952). Proactive, supportive outreach recommended."
d7a3154e-1b20-4d02-a7b6-94c8e9ab0fce,Stefan,Müller,50,M,TI,Biel/Bienne,Zahnarzt/Zahnärztin,health,university,self_employed,married,24511.77,0.0,0.39,50,50,74,606964.93,60325.18,73954.52,True,True,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"384 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.861,"CHF 606,965 in checking vs CHF 60,325 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover."
d7b715c3-c5d7-41ac-8375-cd28107d1f46,Sofia,Weber,10,F,UR,Erstfeld,Schüler/in,,mandatory,student,single,0.0,0.402,0.38,35,71,93,0.0,321.66,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
d7bce02c-9d3c-4359-80b5-2a5f8ab4669a,Liam,Meier,12,M,TG,Kradolf,Schüler/in,,mandatory,student,single,0.0,0.372,0.31,32,85,89,0.0,1179.6,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
d7be78a5-839e-439f-807c-3425f9695519,Jan,Moser,30,M,BS,Basel,Automatiker/in,manufacturing,apprenticeship,employed,single,5328.06,0.0,0.51,42,66,34,28811.98,25720.62,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"374 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.127,"CHF 28,812 in checking vs CHF 25,721 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d7bf966f-4372-4375-9b81-fe0c21f3fae9,Simon,Bernasconi,14,M,JU,Moutier,Schüler/in,,mandatory,student,single,0.0,0.29,1.0,28,68,85,1240.99,188.81,0.0,False,False,False,False,False,True,False,NBA14,Churn Risk Retention Outreach,0.65,Transaction activity went from 2 to 0 between the first and second half of the observed window.,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.14,"2 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard."
d7c093cb-ded2-4515-b709-ea210359aeec,David,Wyss,48,M,ZG,Cham,Fachmann/-frau Betreuung,education,apprenticeship,employed,married,6059.41,0.0,0.7,82,53,82,41915.79,30353.81,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"428 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.298,"CHF 41,916 in checking vs CHF 30,354 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
d7c5a8bf-d5c8-4c33-8734-3b1812e25663,Lina,Wyss,36,F,AI,Appenzell Steinegg,,,university,employed,single,8452.52,0.559,0.68,46,61,68,29076.27,8146.87,0.0,False,False,False,False,False,False,False,NBA08,Pillar 3a Retirement Gap,0.95,"Employment: employed, income ~CHF 8,453/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA09,Credit Card Cross-Sell,0.95,"249 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA07,Idle Cash Investment Upsell,0.454,"CHF 29,076 in checking, risk appetite 0.56, no investment product. Propose Fondssparplan/Wertschriftendepot."
d7cc7fb3-cfa3-429e-890c-d938d86dc5f5,Lukas,Brunner,3,M,JU,Saignelégier,Schüler/in,,mandatory,,single,0.0,0.402,0.42,16,78,93,0.0,72.1,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
d7d3e0f8-94d0-4f29-abd9-42ea93806a81,Sandra,Fischer,56,F,BE,Oberönz,Strassenarbeiter/in,construction,mandatory,employed,married,3699.98,0.0,0.4,85,76,61,37995.86,74528.47,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"237 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA15,Wallet Share Consolidation,0.066,"Estimated wallet share with us is 40%, income ~CHF 3,700/month. Propose a full relationship consolidation review."
d7d553bd-65e3-4c4c-b0ae-0295b39b997a,Nicole,Weber,18,F,LU,Ruswil,Schüler/in,,matura,student,single,0.0,0.326,0.67,28,64,90,353.8,2165.18,0.0,False,False,False,False,False,True,False,NBA14,Churn Risk Retention Outreach,0.65,Transaction activity went from 2 to 0 between the first and second half of the observed window.,NBA01,Youth-to-Adult Account Migration,0.381,"Age 18, still holding a youth account. Plan ahead for migration to adult products.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d7d95c67-2528-43ed-b241-d9dbd99ed1d2,Sara,Müller,59,F,AI,Appenzell,Restaurationsfachmann/-frau,hospitality,apprenticeship,employed,married,4953.14,0.0,0.85,34,58,52,15649.99,85896.6,0.0,True,False,True,False,False,False,False,NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA02,Newlywed Joint Account Offer,0.05,No marriage event on file for this client in the observed window.,NBA03,New Parent Savings Plan,0.05,No birth event on file for this client in the observed window.
d7da5ee4-5e8b-42d1-bd13-9663b533fc3d,Lisa,Wyss,75,F,SZ,Küssnacht am Rigi,Pensioniert,,university,retired,widowed,6073.41,0.191,0.63,57,54,37,38976.58,53691.22,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"309 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: widowed, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.233,"Employment: retired, income ~CHF 6,073/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
d7e2c6ff-34d1-4e67-9239-ef33bbac3639,Sofia,Meier,39,F,LU,Schongau,,,university,employed,single,9861.61,0.086,0.74,39,53,80,11509.48,5322.77,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"160 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.398,"Income ~CHF 9,862/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d7e69019-e835-4f28-95eb-9ca0d7aae083,Finn,Meier,45,M,TG,Wagenhausen,Cyber Security Analyst,tech,university,employed,single,12574.32,0.0,0.63,57,59,67,68292.48,40935.7,0.0,True,False,True,False,False,False,False,NBA10,Wealth Building Investment Upsell,0.642,"Income ~CHF 12,574/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA06,Idle Cash Savings Upgrade,0.411,"CHF 68,292 in checking vs CHF 40,936 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d7e7ac6b-9c14-4eac-9cdf-caebab2e51cd,Sarah,Lüthi,22,F,SO,Gerlafingen,Student/in,finance,matura,employed,single,3836.21,0.013,1.0,74,65,70,7730.57,8507.49,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"553 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.325,"Employment: employed, income ~CHF 3,836/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
d7eea437-bca0-421e-956f-7e9d3210f80c,Lea,Vogt,5,F,BS,Basel,Schüler/in,,mandatory,,single,0.0,0.39,0.89,15,85,94,0.0,267.2,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
d810d166-d665-45f5-987b-2f29c69d2f62,Anna,Brunner,39,F,NE,Brot-Plamboz,Elektroinstallateur/in,manufacturing,apprenticeship,employed,single,7056.07,0.0,0.74,60,51,48,29424.89,83557.69,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"473 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.161,Transaction activity went from 252 to 221 between the first and second half of the observed window.
